0.00000,3.66000,0.00000,1.00000,1.54324
3.66000,0.00000,1.00000,0.00000,2.25610
0.00000,1.00000,0.00000,3.66000,0.00000
1.00000,0.00000,3.66000,0.00000,0.00000
1.54324,2.25610,0.00000,0.00000,0.00000
